,playerID,stint,2B,3B,A,AB,BB,CS,DP,E,GIDP,H,HBP,HR,IBB,InnOuts,PB,PO,R,RBI,SB,SF,SH,SO,WP,ZR,HOF
7186,lennopa01,6.0,14.0,1.0,1.0,189.0,27.0,1.0,2.0,4.0,3.0,50.0,1.0,2.0,0.0,1074.0,0.0,106.0,25.0,22.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
7187,lewisma01,26.0,155.0,13.0,1927.0,2795.0,196.0,18.0,355.0,104.0,79.0,736.0,16.0,48.0,8.0,19194.0,0.0,1076.0,320.0,306.0,29.0,28.0,16.0,511.0,0.0,0.0,0.0
7188,lindsdo01,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
7189,livinsc01,21.0,76.0,4.0,533.0,1533.0,89.0,12.0,82.0,34.0,29.0,431.0,0.0,17.0,5.0,8377.0,0.0,634.0,163.0,177.0,10.0,19.0,5.0,189.0,0.0,0.0,0.0
7190,loftoke01,23.0,383.0,116.0,142.0,8120.0,945.0,160.0,35.0,79.0,111.0,2428.0,32.0,130.0,43.0,51547.0,0.0,4856.0,1528.0,781.0,622.0,65.0,72.0,1016.0,0.0,0.0,0.0
7191,magalev01,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7192,martich01,4.0,22.0,2.0,8.0,429.0,46.0,2.0,3.0,5.0,11.0,111.0,2.0,18.0,6.0,2670.0,0.0,218.0,58.0,58.0,1.0,5.0,0.0,102.0,0.0,0.0,0.0
7193,maurero01,2.0,1.0,0.0,4.0,25.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,63.0,0.0,16.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
7194,mcdante01,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,171.0,0.0,18.0,3.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0
7195,mercelu01,5.0,6.0,1.0,3.0,153.0,18.0,3.0,1.0,2.0,4.0,29.0,3.0,0.0,0.0,979.0,0.0,77.0,19.0,9.0,1.0,1.0,5.0,25.0,0.0,0.0,0.0
7196,mitchke02,4.0,5.0,0.0,1.0,242.0,34.0,1.0,0.0,3.0,3.0,63.0,1.0,8.0,1.0,1468.0,0.0,93.0,38.0,29.0,4.0,1.0,1.0,42.0,0.0,0.0,0.0
7197,moorebo02,1.0,1.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,120.0,0.0,11.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
7198,motaan01,1.0,2.0,0.0,66.0,90.0,1.0,0.0,11.0,3.0,0.0,17.0,0.0,1.0,0.0,661.0,0.0,30.0,4.0,6.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0
7199,motajo01,3.0,0.0,0.0,32.0,38.0,2.0,0.0,5.0,3.0,0.0,8.0,1.0,0.0,0.0,311.0,0.0,26.0,4.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0
7200,newsowa01,10.0,40.0,4.0,17.0,992.0,196.0,3.0,6.0,11.0,24.0,248.0,1.0,34.0,9.0,5787.0,0.0,464.0,156.0,120.0,14.0,2.0,2.0,292.0,0.0,0.0,0.0
7201,olandji01,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
7202,pappaer01,5.0,13.0,0.0,37.0,289.0,46.0,3.0,7.0,10.0,8.0,70.0,1.0,1.0,2.0,2283.0,4.0,452.0,34.0,35.0,1.0,6.0,0.0,53.0,0.0,0.0,0.0
7203,pedrejo01,3.0,1.0,1.0,4.0,23.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,194.0,0.0,38.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
7204,pulliha01,6.0,11.0,0.0,3.0,187.0,13.0,1.0,0.0,4.0,7.0,49.0,1.0,8.0,1.0,1096.0,0.0,84.0,31.0,22.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0
7205,ramosjo01,1.0,1.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,123.0,1.0,23.0,4.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
7206,riesgni01,1.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7207,rodrica01,8.0,16.0,1.0,193.0,241.0,14.0,0.0,51.0,9.0,6.0,67.0,1.0,1.0,0.0,1753.0,0.0,112.0,21.0,20.0,1.0,0.0,11.0,17.0,0.0,0.0,0.0
7208,rodriiv01,28.0,572.0,51.0,1233.0,9592.0,513.0,64.0,164.0,143.0,337.0,2844.0,58.0,311.0,67.0,61218.0,127.0,14922.0,1354.0,1332.0,127.0,76.0,31.0,1474.0,0.0,0.0,1.0
7209,rossyri01,10.0,18.0,1.0,292.0,317.0,35.0,3.0,64.0,11.0,6.0,67.0,2.0,4.0,1.0,2807.0,0.0,130.0,43.0,28.0,0.0,1.0,10.0,45.0,0.0,0.0,0.0
7210,royerst01,11.0,10.0,0.0,45.0,164.0,4.0,1.0,12.0,9.0,3.0,41.0,0.0,4.0,0.0,807.0,0.0,102.0,14.0,21.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0
7211,sanchre01,36.0,193.0,32.0,4217.0,4850.0,229.0,32.0,921.0,112.0,136.0,1317.0,40.0,15.0,29.0,34383.0,0.0,2303.0,549.0,389.0,55.0,34.0,93.0,508.0,0.0,0.0,0.0
7212,sandere02,17.0,341.0,60.0,103.0,6241.0,674.0,115.0,19.0,68.0,121.0,1666.0,71.0,305.0,49.0,41907.0,0.0,3334.0,1037.0,983.0,304.0,43.0,14.0,1614.0,0.0,0.0,0.0
7213,scottga01,3.0,5.0,0.0,93.0,175.0,18.0,2.0,9.0,7.0,5.0,28.0,3.0,3.0,5.0,1422.0,0.0,31.0,16.0,16.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0
7214,scrugto01,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7215,servasc01,19.0,130.0,2.0,385.0,2493.0,183.0,6.0,53.0,48.0,73.0,611.0,46.0,63.0,31.0,18653.0,53.0,4774.0,243.0,319.0,3.0,21.0,35.0,407.0,0.0,0.0,0.0
7216,spehrti01,15.0,31.0,1.0,100.0,556.0,67.0,0.0,16.0,20.0,6.0,110.0,14.0,19.0,2.0,4960.0,12.0,1239.0,76.0,72.0,9.0,5.0,14.0,153.0,0.0,0.0,0.0
7217,spraged02,42.0,225.0,12.0,1646.0,4095.0,358.0,12.0,181.0,162.0,106.0,1010.0,91.0,152.0,21.0,28205.0,1.0,1362.0,506.0,558.0,6.0,37.0,6.0,833.0,0.0,0.0,0.0
7218,taubeed01,16.0,151.0,9.0,343.0,2874.0,255.0,10.0,53.0,65.0,50.0,784.0,9.0,94.0,29.0,20032.0,62.0,5003.0,351.0,419.0,11.0,30.0,10.0,574.0,0.0,0.0,0.0
7219,thomeji01,28.0,451.0,26.0,1565.0,8422.0,1747.0,20.0,990.0,137.0,165.0,2328.0,69.0,612.0,173.0,40972.0,0.0,9450.0,1583.0,1699.0,19.0,74.0,1.0,2548.0,0.0,0.0,1.0
7220,tolenjo01,2.0,4.0,0.0,5.0,54.0,4.0,0.0,3.0,1.0,2.0,14.0,0.0,1.0,0.0,174.0,0.0,53.0,6.0,6.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
7221,vandejo02,34.0,170.0,18.0,68.0,2751.0,385.0,20.0,93.0,26.0,53.0,717.0,8.0,97.0,32.0,15174.0,0.0,1967.0,374.0,430.0,38.0,20.0,2.0,698.0,0.0,0.0,0.0
7222,vaughmo01,12.0,270.0,10.0,703.0,5532.0,725.0,18.0,1119.0,139.0,136.0,1620.0,108.0,328.0,144.0,33609.0,0.0,10947.0,861.0,1064.0,30.0,45.0,0.0,1429.0,0.0,0.0,0.0
7223,wakamdo01,1.0,0.0,0.0,2.0,31.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,275.0,4.0,47.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
7224,wardke01,2.0,12.0,2.0,2.0,254.0,23.0,7.0,0.0,5.0,11.0,55.0,3.0,5.0,0.0,1552.0,0.0,122.0,25.0,20.0,3.0,1.0,2.0,65.0,0.0,0.0,0.0
7225,wehnejo01,31.0,33.0,4.0,260.0,804.0,73.0,7.0,44.0,15.0,18.0,200.0,1.0,4.0,5.0,5100.0,0.0,376.0,99.0,54.0,15.0,3.0,16.0,136.0,0.0,0.0,0.0
7226,wilkiri01,25.0,95.0,7.0,383.0,2114.0,278.0,12.0,49.0,31.0,34.0,515.0,13.0,81.0,42.0,15421.0,48.0,3713.0,280.0,275.0,9.0,21.0,9.0,571.0,0.0,0.0,0.0
7227,willibe02,16.0,449.0,55.0,65.0,7869.0,1069.0,87.0,18.0,48.0,223.0,2336.0,39.0,287.0,97.0,49988.0,0.0,4710.0,1366.0,1257.0,147.0,64.0,12.0,1212.0,0.0,0.0,0.0
7228,witmero01,1.0,0.0,0.0,3.0,19.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
7229,woodte01,3.0,3.0,0.0,0.0,109.0,11.0,0.0,0.0,2.0,4.0,20.0,1.0,1.0,1.0,705.0,0.0,61.0,9.0,7.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0
7230,zoskyed01,6.0,1.0,2.0,42.0,50.0,1.0,0.0,8.0,2.0,1.0,8.0,0.0,0.0,0.0,404.0,0.0,16.0,4.0,3.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0
7231,zupcibo01,10.0,47.0,4.0,22.0,795.0,57.0,5.0,5.0,12.0,15.0,199.0,6.0,7.0,3.0,5842.0,0.0,483.0,99.0,80.0,7.0,8.0,20.0,137.0,0.0,0.0,0.0
7232,ariasal01,30.0,84.0,6.0,1022.0,1773.0,181.0,5.0,184.0,47.0,47.0,470.0,23.0,18.0,14.0,11343.0,0.0,645.0,203.0,196.0,10.0,16.0,17.0,211.0,0.0,0.0,0.0
7233,ashlebi01,8.0,23.0,1.0,12.0,618.0,63.0,0.0,3.0,16.0,15.0,144.0,4.0,28.0,5.0,3775.0,0.0,233.0,56.0,84.0,0.0,3.0,0.0,236.0,0.0,0.0,0.0
7234,boonebr01,18.0,366.0,28.0,4594.0,6683.0,552.0,53.0,1085.0,117.0,168.0,1775.0,69.0,252.0,32.0,45738.0,0.0,3445.0,927.0,1021.0,94.0,73.0,55.0,1295.0,0.0,0.0,0.0
7235,bournra01,14.0,44.0,3.0,787.0,932.0,59.0,5.0,182.0,15.0,32.0,234.0,10.0,4.0,3.0,7069.0,0.0,469.0,104.0,85.0,12.0,4.0,30.0,64.0,0.0,0.0,0.0
7236,bransje01,37.0,72.0,11.0,1015.0,1555.0,122.0,5.0,203.0,54.0,36.0,383.0,4.0,34.0,25.0,10779.0,0.0,573.0,173.0,156.0,9.0,17.0,22.0,312.0,0.0,0.0,0.0
7237,britobe01,3.0,3.0,0.0,1.0,73.0,1.0,1.0,0.0,1.0,2.0,16.0,1.0,5.0,0.0,201.0,0.0,15.0,10.0,12.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0
7238,brognri01,11.0,176.0,13.0,609.0,2958.0,227.0,16.0,567.0,33.0,73.0,795.0,7.0,106.0,29.0,19855.0,0.0,6282.0,379.0,458.0,32.0,26.0,5.0,655.0,0.0,0.0,0.0
7239,bruetjt01,2.0,6.0,0.0,1.0,96.0,7.0,3.0,0.0,3.0,1.0,24.0,2.0,0.0,1.0,666.0,0.0,58.0,9.0,3.0,6.0,0.0,1.0,16.0,0.0,0.0,0.0
7240,brumfja01,12.0,91.0,14.0,46.0,1575.0,137.0,33.0,7.0,24.0,27.0,404.0,12.0,32.0,7.0,10055.0,0.0,930.0,260.0,162.0,74.0,13.0,10.0,290.0,0.0,0.0,0.0
7241,cianfar01,31.0,59.0,7.0,473.0,1276.0,80.0,3.0,133.0,41.0,34.0,308.0,16.0,34.0,3.0,8784.0,0.0,1359.0,136.0,185.0,16.0,13.0,7.0,360.0,0.0,0.0,0.0
7242,clarkph02,13.0,30.0,0.0,50.0,543.0,27.0,4.0,29.0,14.0,9.0,150.0,9.0,17.0,5.0,2853.0,1.0,452.0,62.0,65.0,4.0,7.0,2.0,76.0,0.0,0.0,0.0
7243,colbecr01,6.0,7.0,2.0,29.0,163.0,12.0,0.0,6.0,2.0,8.0,35.0,0.0,2.0,1.0,1070.0,6.0,199.0,12.0,21.0,1.0,2.0,2.0,35.0,0.0,0.0,0.0
7244,colbrgr01,25.0,155.0,12.0,447.0,2769.0,170.0,21.0,516.0,44.0,80.0,801.0,49.0,98.0,11.0,17026.0,0.0,5359.0,337.0,422.0,29.0,26.0,2.0,444.0,0.0,0.0,0.0
7245,coloncr01,1.0,0.0,0.0,36.0,36.0,1.0,0.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,306.0,0.0,17.0,5.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0
7246,cordewi01,30.0,261.0,19.0,1344.0,4311.0,325.0,19.0,408.0,120.0,110.0,1178.0,57.0,122.0,35.0,27581.0,0.0,3377.0,587.0,566.0,49.0,33.0,12.0,775.0,0.0,0.0,0.0
7247,costoti01,4.0,7.0,0.0,11.0,134.0,9.0,0.0,15.0,1.0,5.0,30.0,0.0,3.0,0.0,942.0,0.0,135.0,16.0,14.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0
7248,curtich01,15.0,195.0,16.0,74.0,4017.0,510.0,98.0,18.0,48.0,102.0,1061.0,40.0,101.0,11.0,27481.0,0.0,2484.0,648.0,461.0,212.0,49.0,34.0,676.0,0.0,0.0,0.0
7249,diazal01,11.0,31.0,7.0,23.0,816.0,33.0,25.0,2.0,8.0,16.0,195.0,5.0,8.0,3.0,5324.0,0.0,484.0,102.0,75.0,41.0,7.0,11.0,107.0,0.0,0.0,0.0
7250,doziedj01,1.0,2.0,0.0,0.0,47.0,4.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,362.0,0.0,33.0,4.0,2.0,4.0,1.0,1.0,19.0,0.0,0.0,0.0
7251,easleda01,51.0,287.0,27.0,4003.0,5484.0,510.0,56.0,894.0,131.0,128.0,1386.0,132.0,163.0,22.0,37586.0,0.0,2673.0,735.0,684.0,114.0,43.0,42.0,935.0,0.0,0.0,0.0
7252,figuebi01,2.0,1.0,0.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,103.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
7253,flahejo01,17.0,176.0,3.0,457.0,3372.0,175.0,19.0,66.0,67.0,97.0,849.0,19.0,80.0,15.0,24656.0,43.0,5785.0,319.0,395.0,10.0,33.0,41.0,514.0,0.0,0.0,0.0
7254,foxer01,4.0,8.0,2.0,4.0,258.0,21.0,6.0,2.0,1.0,1.0,51.0,0.0,5.0,0.0,1844.0,0.0,184.0,38.0,19.0,5.0,1.0,10.0,48.0,0.0,0.0,0.0
7255,fryeje01,26.0,135.0,11.0,1560.0,2155.0,212.0,25.0,341.0,51.0,40.0,626.0,22.0,16.0,2.0,14761.0,0.0,1116.0,316.0,194.0,56.0,21.0,41.0,279.0,0.0,0.0,0.0
7256,greenwi01,22.0,76.0,12.0,732.0,1902.0,260.0,6.0,78.0,60.0,37.0,446.0,6.0,86.0,16.0,11786.0,0.0,429.0,254.0,307.0,17.0,13.0,2.0,477.0,0.0,0.0,0.0
7257,groteje02,4.0,3.0,0.0,0.0,101.0,18.0,0.0,1.0,1.0,6.0,23.0,1.0,4.0,0.0,54.0,0.0,9.0,11.0,11.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
7258,guerrju01,4.0,4.0,2.0,50.0,125.0,10.0,0.0,5.0,2.0,0.0,25.0,1.0,1.0,2.0,632.0,0.0,19.0,8.0,14.0,1.0,2.0,1.0,32.0,0.0,0.0,0.0
7259,haneyto01,10.0,10.0,0.0,160.0,205.0,18.0,1.0,33.0,6.0,2.0,50.0,1.0,3.0,0.0,1268.0,0.0,88.0,28.0,12.0,3.0,2.0,5.0,29.0,0.0,0.0,0.0
7260,heffebe01,1.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,78.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7261,hernace01,2.0,4.0,0.0,4.0,75.0,1.0,3.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,457.0,0.0,48.0,9.0,5.0,4.0,0.0,1.0,18.0,0.0,0.0,0.0
7262,hoseyst01,2.0,2.0,0.0,0.0,58.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,1.0,0.0,387.0,0.0,24.0,6.0,7.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0
7263,howelpa01,1.0,1.0,0.0,0.0,75.0,2.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,530.0,0.0,66.0,9.0,1.0,4.0,0.0,1.0,15.0,0.0,0.0,0.0
7264,hulseda01,5.0,35.0,20.0,6.0,1265.0,76.0,16.0,2.0,12.0,15.0,336.0,3.0,5.0,3.0,8433.0,0.0,758.0,207.0,103.0,69.0,8.0,18.0,204.0,0.0,0.0,0.0
7265,jahajo01,11.0,126.0,5.0,356.0,2775.0,430.0,17.0,455.0,31.0,71.0,730.0,50.0,141.0,15.0,12850.0,0.0,4161.0,470.0,490.0,36.0,24.0,6.0,686.0,0.0,0.0,0.0
7266,jetersh01,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,106.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
7267,jordabr01,19.0,267.0,37.0,96.0,5160.0,353.0,48.0,32.0,35.0,118.0,1454.0,74.0,184.0,25.0,33816.0,0.0,2852.0,755.0,821.0,119.0,57.0,2.0,842.0,0.0,0.0,0.0
7268,kentje01,42.0,560.0,47.0,5918.0,8498.0,801.0,60.0,1362.0,236.0,224.0,2461.0,125.0,377.0,61.0,57179.0,0.0,4816.0,1320.0,1518.0,94.0,103.0,10.0,1522.0,0.0,0.0,0.0
7269,kleskry01,27.0,343.0,33.0,489.0,5611.0,817.0,41.0,503.0,78.0,125.0,1564.0,29.0,278.0,84.0,37739.0,0.0,6660.0,874.0,987.0,91.0,55.0,4.0,1077.0,0.0,0.0,0.0
7270,kosloke01,4.0,3.0,4.0,8.0,205.0,22.0,2.0,2.0,3.0,4.0,50.0,3.0,4.0,2.0,1614.0,0.0,164.0,31.0,21.0,2.0,1.0,4.0,41.0,0.0,0.0,0.0
7271,levisje01,9.0,23.0,1.0,70.0,654.0,76.0,0.0,12.0,6.0,18.0,167.0,6.0,3.0,2.0,4440.0,13.0,1065.0,66.0,60.0,2.0,6.0,10.0,66.0,0.0,0.0,0.0
7272,listapa01,15.0,63.0,13.0,1153.0,1772.0,167.0,38.0,249.0,54.0,26.0,444.0,8.0,5.0,2.0,11810.0,0.0,787.0,250.0,143.0,116.0,9.0,35.0,338.0,0.0,0.0,0.0
7273,lopezja01,18.0,267.0,19.0,631.0,5319.0,357.0,19.0,78.0,73.0,172.0,1527.0,66.0,260.0,43.0,33232.0,97.0,8991.0,674.0,864.0,8.0,45.0,6.0,969.0,0.0,0.0,0.0
7274,maksumi01,6.0,3.0,0.0,11.0,41.0,14.0,1.0,6.0,0.0,2.0,9.0,0.0,0.0,0.0,205.0,0.0,46.0,8.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
7275,marshto01,3.0,7.0,4.0,2.0,252.0,7.0,2.0,0.0,6.0,3.0,62.0,1.0,5.0,0.0,1550.0,0.0,118.0,23.0,34.0,0.0,3.0,3.0,49.0,0.0,0.0,0.0
7276,martial03,14.0,220.0,48.0,54.0,4242.0,390.0,65.0,8.0,56.0,63.0,1172.0,24.0,132.0,43.0,25604.0,0.0,1700.0,664.0,485.0,173.0,27.0,5.0,879.0,0.0,0.0,0.0
7277,martido02,3.0,0.0,0.0,4.0,22.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,2.0,0.0,147.0,0.0,37.0,4.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
7278,mcginru01,6.0,4.0,0.0,4.0,38.0,4.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,294.0,6.0,54.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
7279,mcnamji01,2.0,1.0,0.0,8.0,81.0,6.0,0.0,1.0,1.0,1.0,17.0,0.0,1.0,2.0,647.0,1.0,143.0,6.0,10.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0
7280,mercehe01,5.0,8.0,1.0,22.0,146.0,16.0,1.0,4.0,4.0,0.0,36.0,2.0,0.0,0.0,1239.0,5.0,215.0,18.0,17.0,1.0,2.0,4.0,55.0,0.0,0.0,0.0
7281,millejo05,5.0,0.0,0.0,104.0,88.0,6.0,0.0,16.0,3.0,9.0,18.0,2.0,0.0,2.0,801.0,0.0,36.0,8.0,4.0,1.0,0.0,5.0,12.0,0.0,0.0,0.0
7282,natalro01,6.0,10.0,3.0,45.0,289.0,30.0,1.0,7.0,8.0,11.0,57.0,4.0,4.0,5.0,2199.0,14.0,538.0,13.0,19.0,2.0,3.0,4.0,68.0,0.0,0.0,0.0
7283,neeltr01,4.0,37.0,0.0,46.0,758.0,92.0,9.0,59.0,10.0,12.0,212.0,7.0,37.0,10.0,1904.0,0.0,547.0,110.0,120.0,5.0,3.0,1.0,177.0,0.0,0.0,0.0
7284,nieveme01,8.0,53.0,6.0,20.0,1228.0,136.0,12.0,5.0,24.0,25.0,284.0,17.0,63.0,9.0,7483.0,0.0,577.0,163.0,187.0,4.0,10.0,1.0,483.0,0.0,0.0,0.0
7285,nilssda01,18.0,157.0,10.0,197.0,2779.0,320.0,18.0,150.0,42.0,57.0,789.0,10.0,105.0,40.0,14624.0,13.0,2980.0,389.0,470.0,15.0,32.0,12.0,424.0,0.0,0.0,0.0
7286,parksde01,3.0,6.0,0.0,20.0,115.0,6.0,1.0,4.0,2.0,2.0,23.0,3.0,1.0,0.0,876.0,2.0,165.0,10.0,10.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0
7287,pattejo01,4.0,16.0,5.0,329.0,564.0,35.0,7.0,82.0,14.0,13.0,121.0,24.0,5.0,1.0,3245.0,0.0,301.0,74.0,52.0,22.0,0.0,13.0,113.0,0.0,0.0,0.0
7288,pegueju01,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,102.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
7289,peltida01,5.0,9.0,1.0,10.0,243.0,27.0,4.0,13.0,5.0,4.0,62.0,1.0,1.0,1.0,1583.0,0.0,173.0,27.0,28.0,0.0,2.0,1.0,39.0,0.0,0.0,0.0
7290,pennywi01,3.0,1.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,296.0,0.0,29.0,6.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
7291,piazzmi01,23.0,344.0,8.0,768.0,6911.0,759.0,20.0,133.0,132.0,229.0,2127.0,30.0,427.0,146.0,42224.0,102.0,11347.0,1048.0,1335.0,17.0,45.0,0.0,1113.0,0.0,0.0,1.0
7292,prattto02,23.0,84.0,3.0,162.0,1612.0,208.0,2.0,38.0,23.0,38.0,404.0,28.0,49.0,16.0,12098.0,38.0,3192.0,194.0,224.0,6.0,14.0,7.0,454.0,0.0,0.0,0.0
7293,ramsefe01,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,183.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
7294,rebouje01,45.0,100.0,6.0,1762.0,2229.0,292.0,15.0,381.0,66.0,50.0,536.0,16.0,20.0,5.0,17094.0,0.0,1214.0,310.0,202.0,22.0,9.0,61.0,401.0,0.0,0.0,0.0
7295,rodrihe02,22.0,176.0,9.0,92.0,3031.0,276.0,14.0,51.0,30.0,53.0,784.0,11.0,160.0,33.0,19574.0,0.0,1853.0,389.0,523.0,10.0,23.0,2.0,803.0,0.0,0.0,0.0
7296,salmoti01,14.0,339.0,24.0,99.0,5934.0,970.0,42.0,23.0,64.0,98.0,1674.0,67.0,299.0,45.0,32884.0,0.0,2695.0,986.0,1016.0,48.0,68.0,0.0,1360.0,0.0,0.0,0.0
7297,scarsst01,28.0,44.0,4.0,476.0,830.0,70.0,8.0,138.0,30.0,9.0,198.0,8.0,20.0,1.0,5546.0,0.0,535.0,103.0,86.0,7.0,6.0,20.0,266.0,0.0,0.0,0.0
7298,silveda01,32.0,12.0,3.0,206.0,336.0,56.0,2.0,24.0,19.0,12.0,68.0,1.0,6.0,6.0,2367.0,0.0,121.0,42.0,36.0,4.0,4.0,4.0,96.0,0.0,0.0,0.0
7299,snowjt01,16.0,293.0,19.0,1016.0,5641.0,760.0,23.0,1298.0,63.0,135.0,1509.0,64.0,189.0,61.0,40373.0,0.0,12855.0,798.0,877.0,20.0,64.0,24.0,1142.0,0.0,0.0,0.0
7300,stairma01,38.0,294.0,13.0,215.0,5204.0,717.0,24.0,199.0,40.0,109.0,1366.0,57.0,265.0,59.0,23733.0,0.0,3159.0,770.0,899.0,30.0,40.0,5.0,1122.0,0.0,0.0,0.0
7301,stankan01,18.0,45.0,3.0,670.0,844.0,80.0,9.0,128.0,20.0,21.0,203.0,11.0,4.0,3.0,5596.0,0.0,335.0,105.0,59.0,17.0,4.0,18.0,141.0,0.0,0.0,0.0
7302,suerowi01,4.0,1.0,0.0,35.0,30.0,3.0,2.0,7.0,2.0,3.0,7.0,1.0,0.0,0.0,229.0,0.0,17.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
7303,tatumji01,13.0,7.0,3.0,15.0,201.0,10.0,0.0,8.0,2.0,1.0,39.0,1.0,3.0,0.0,666.0,0.0,109.0,16.0,29.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0
7304,thompry01,9.0,71.0,6.0,19.0,1257.0,90.0,12.0,5.0,13.0,37.0,305.0,20.0,52.0,12.0,8881.0,0.0,886.0,165.0,176.0,9.0,10.0,8.0,347.0,0.0,0.0,0.0
7305,tuckeed01,5.0,2.0,0.0,13.0,103.0,10.0,1.0,0.0,3.0,2.0,13.0,3.0,1.0,0.0,828.0,2.0,191.0,9.0,7.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0
7306,valenjo02,18.0,281.0,17.0,2643.0,3917.0,463.0,31.0,541.0,136.0,91.0,1093.0,53.0,124.0,15.0,26737.0,0.0,1492.0,614.0,558.0,47.0,42.0,36.0,524.0,0.0,0.0,0.0
